row_no	action	file	old_id	new_id	source_text	translation	note
1387	commented_ambiguous	tbl1.pak	0x0138EC49		Strong Necklace	强力项链	hits=6
1388	commented_ambiguous	tbl1.pak	0x01391277		Double Ring	双戒指	hits=209
1389	commented_ambiguous	tbl1.pak	0x01391BF3		Ancient Ring	古代戒指	hits=48
1394	commented_ambiguous	tbl1.pak	0x013A520F		New Scouter	新探测器	hits=6
1398	commented_ambiguous	tbl1.pak	0x013A587B		New Scouter SP	新探测器SP	hits=3
1399	commented_ambiguous	tbl1.pak	0x013A5A3D		CC Scouter SP	CC探测器SP	hits=3
1400	commented_ambiguous	tbl1.pak	0x013A5C3F		Long Scouter SP	长探测器SP	hits=2
1401	commented_ambiguous	tbl1.pak	0x013A5F1B		Z Scouter	Z探测器	hits=13
1402	commented_ambiguous	tbl1.pak	0x013A5FB9		Z Scouter SP	Z探测器SP	hits=3
1403	commented_ambiguous	tbl1.pak	0x013A6425		Practitioner Scouter Chip	修行者探测器芯片	hits=16
1404	commented_ambiguous	tbl1.pak	0x013A67D5		Basic Scouter Chip	基础探测器芯片	hits=16
1405	commented_ambiguous	tbl1.pak	0x013A6C85		Blessed Scouter Chip	祝福探测器芯片	hits=16
1406	commented_ambiguous	tbl1.pak	0x013A75F5		Dungeon Chip	副本芯片	hits=16
1407	commented_ambiguous	tbl1.pak	0x013A8595		Battle Chip	战斗芯片	hits=16
1408	commented_ambiguous	tbl1.pak	0x013A8A85		Light Speed Scouter Chip	光速度探测器芯片	hits=16
1409	relocated_unique	tbl1.pak	0x013A8E91	0x013A8F3D	Defense Chip 1	防御芯片1	utf16
1410	relocated_unique	tbl1.pak	0x013A8ED9	0x013A8F85	Defense Chip 3	防御芯片3	utf16
1411	relocated_unique	tbl1.pak	0x013A8F21	0x013A8FCD	Defense Chip 5	防御芯片5	utf16
1412	relocated_unique	tbl1.pak	0x013A8F69	0x013A9015	Defense Chip 7	防御芯片7	utf16
1413	relocated_unique	tbl1.pak	0x013A8FB1	0x013A905D	Defense Chip 9	防御芯片9	utf16
1414	commented_ambiguous	tbl1.pak	0x013A938F		Dragon Ball Scouter Chip	龙珠探测器芯片	hits=2
1415	commented_ambiguous	tbl1.pak	0x013AE61D		Comet Award Gauntlets	彗星奖励臂甲	hits=6
1416	commented_ambiguous	tbl1.pak	0x013AE6DD		Prestige Dragon Gauntlets	威望龙臂甲	hits=6
1417	commented_ambiguous	tbl1.pak	0x013AE775		Energy Ejection Gauntlets	气功喷射臂甲	hits=2
1418	commented_ambiguous	tbl1.pak	0x013AE821		Soul Gauntlets	灵魂臂甲	hits=25
1419	relocated_unique	tbl1.pak	0x013AFE0D	0x013AFEB9	P Iron Gauntlets EX	P铁臂甲EX	utf16
1420	relocated_unique	tbl1.pak	0x013AFF33	0x013AFFDF	P Metal Gauntlets EX	P金属臂甲EX	utf16
1421	relocated_unique	tbl1.pak	0x013B0303	0x013B03AF	P Namekian Gauntlets EX	P那美克星人臂甲EX	utf16
1422	relocated_unique	tbl1.pak	0x013B0421	0x013B04CD	P Elder Gauntlets EX	P长老臂甲EX	utf16
1423	relocated_unique	tbl1.pak	0x013B0761	0x013B080D	P Lotus Dragon Gauntlets EX	P莲花龙臂甲EX	utf16
1424	commented_ambiguous	tbl1.pak	0x013B177F		E Iron Gauntlets EX	E铁臂甲EX	hits=8
1425	commented_ambiguous	tbl1.pak	0x013B18A5		E Metal Gauntlets EX	E金属臂甲EX	hits=8
1426	relocated_unique	tbl1.pak	0x013B1C77	0x013B1D23	E Namek Gauntlets EX	E那美克臂甲EX	utf16
1427	commented_ambiguous	tbl1.pak	0x013B1D8F		E Elder Gauntlets EX	E长老臂甲EX	hits=8
1428	commented_ambiguous	tbl1.pak	0x013B21B1		High Grade Gauntlets	高级臂甲	hits=6
1429	relocated_unique	tbl1.pak	0x013B2269	0x013B2315	Ultimate Gauntlets	终极臂甲	utf16
1430	commented_ambiguous	tbl1.pak	0x013B2679		Advanced Gauntlets	高级臂甲	hits=4
1431	commented_ambiguous	tbl1.pak	0x013B2707		Power Gauntlets	力量臂甲	hits=4
1432	commented_ambiguous	tbl1.pak	0x013B2841		Namek Staff EX	那美克杖EX	hits=2
1433	commented_ambiguous	tbl1.pak	0x013B29B7		Elder Staff EX	长老杖EX	hits=8
1434	relocated_unique	tbl1.pak	0x013B2D2D	0x013B2DD9	CC Elite Staff EX	CC精英杖EX	utf16
1437	commented_ambiguous	tbl1.pak	0x013B2EFD		Capsule Staff EX	杖EX胶囊	hits=8
1438	commented_ambiguous	tbl1.pak	0x013B30E1		Lizard Staff EX	蜥蜴杖EX	hits=8
1439	commented_ambiguous	tbl1.pak	0x013B3585		Battle Staff	战斗杖	hits=8
1440	commented_ambiguous	tbl1.pak	0x013B3677		Light Staff	光杖	hits=6
1441	commented_ambiguous	tbl1.pak	0x013B36D3		Dragon King's Staff	龙王的杖	hits=6
1442	commented_ambiguous	tbl1.pak	0x013B3827		Valkyrie Staff	女武神杖	hits=6
1445	commented_ambiguous	tbl1.pak	0x013B3FFD		Devil Claws EX	魔鬼爪EX	hits=6
1446	commented_ambiguous	tbl1.pak	0x013B411B		Steel Claws EX	钢爪EX	hits=8
1449	commented_ambiguous	tbl1.pak	0x013B425D		Silver Soul Claws EX	银色灵魂爪EX	hits=8
1452	commented_ambiguous	tbl1.pak	0x013B437F		Injection Claws	注射爪	hits=3
1453	relocated_unique	tbl1.pak	0x013B44E1	0x013B458D	Absolute Shadow EX	绝对暗影EX	utf16
1454	commented_ambiguous	tbl1.pak	0x013B4535		Strong Claws	强力爪	hits=6
1455	commented_ambiguous	tbl1.pak	0x013B4587		Dragon Claws	龙爪	hits=11
1456	commented_ambiguous	tbl1.pak	0x013B45EB		Nimbus Claws	筋斗云爪	hits=6
1457	commented_ambiguous	tbl1.pak	0x013B4659		Absolute Light Claws	绝对光爪	hits=6
1458	converted_wildcard	tbl1.pak	0x013B46F3	*	Strong Warrior Claws	强力战士爪	hits=6
1459	commented_ambiguous	tbl1.pak	0x013B4771		Mysterious Claws	神秘爪	hits=6
1460	relocated_unique	tbl1.pak	0x013B4867	0x013B4913	Magic Head Axe EX	魔法头斧EX	utf16
1461	commented_ambiguous	tbl1.pak	0x013B48CF		Namek Axe EX	那美克斧EX	hits=8
1462	commented_ambiguous	tbl1.pak	0x013B4991		Steel Axe EX	钢斧EX	hits=8
1463	commented_ambiguous	tbl1.pak	0x013B4AF3		Silver Soul Axe EX	银色灵魂斧EX	hits=8
1466	relocated_unique	tbl1.pak	0x013B4CE9	0x013B4D95	Light Speed Axe EX	光速度斧EX	utf16
1467	commented_ambiguous	tbl1.pak	0x013B4D6B		Comodo Battle Axe	科莫多战斗斧	hits=6
1468	commented_ambiguous	tbl1.pak	0x013B4DF9		Strong Battle Axe	强力战斗斧	hits=6
1469	commented_ambiguous	tbl1.pak	0x013B4E8D		Light Cut Axe	光切割斧	hits=6
1470	commented_ambiguous	tbl1.pak	0x013B4F1B		Dragon Battle Axe	龙战斗斧	hits=6
1471	commented_ambiguous	tbl1.pak	0x013B4FE7		Halberd Axe	戟斧	hits=6
1472	commented_ambiguous	tbl1.pak	0x013B503F		Death Axe	死亡之斧	hits=7
1473	commented_ambiguous	tbl1.pak	0x013B50C7		Killer Axe	杀手斧	hits=6
1474	commented_ambiguous	tbl1.pak	0x013B5121		Scroll of Honor EX	荣耀EX的卷轴	hits=11
1475	commented_ambiguous	tbl1.pak	0x013B568D		Bao Yan Scroll	鲍岩卷轴	hits=6
1478	commented_ambiguous	tbl1.pak	0x013B584B		Yellow Dragon Scroll	黄色龙卷轴	hits=6
1481	commented_ambiguous	tbl1.pak	0x013B59AF		Dragon Scroll	龙卷轴	hits=14
1482	commented_ambiguous	tbl1.pak	0x013B5A21		Crystal Gem EX	水晶宝石EX	hits=12
1483	commented_ambiguous	tbl1.pak	0x013B5A85		Diamond Gem EX	钻石宝石EX	hits=4
1484	commented_ambiguous	tbl1.pak	0x013B5D5D		Black Crystal Gem EX	黑色水晶宝石EX	hits=4
1485	commented_ambiguous	tbl1.pak	0x013B5DFB		Rainbow Light Gem	彩虹光宝石	hits=3
1486	relocated_unique	tbl1.pak	0x013B5F6F	0x013B601B	Dark Crystal Gem EX	黑暗水晶宝石EX	utf16
1487	commented_ambiguous	tbl1.pak	0x013B5FA3		Huang Gang Gem	黄刚宝石	hits=6
1488	commented_ambiguous	tbl1.pak	0x013B6053		Purple Stone	紫色石	hits=8
1489	commented_ambiguous	tbl1.pak	0x013B60D7		Green Stone	绿色石	hits=6
1490	commented_ambiguous	tbl1.pak	0x013B6167		Black Stone	黑色石	hits=13
1491	commented_ambiguous	tbl1.pak	0x013B61E1		Rainbow Gem	彩虹宝石	hits=6
1492	commented_ambiguous	tbl1.pak	0x013B6261		Rock Stone Gem	岩石石宝石	hits=6
1493	commented_ambiguous	tbl1.pak	0x013B62F7		Popo Gem	波波宝石	hits=6
1494	commented_ambiguous	tbl1.pak	0x013B63E9		Korin Stick EX	卡林棍EX	hits=9
1495	commented_ambiguous	tbl1.pak	0x013B64DF		Steel Stick EX	钢棍EX	hits=8
1496	commented_ambiguous	tbl1.pak	0x013B65A5		Tiger Stick EX	老虎棍EX	hits=8
1499	relocated_unique	tbl1.pak	0x013B688B	0x013B6937	Diamond Stick EX	钻石棍EX	utf16
1500	commented_ambiguous	tbl1.pak	0x013B68B9		Z Awakening Stick EX	Z觉醒棍EX	hits=5
1501	commented_ambiguous	tbl1.pak	0x013B6919		Hardcore Stick	硬核棍	hits=6
1502	commented_ambiguous	tbl1.pak	0x013B69A1		Nova Stick	新星棍	hits=2
1505	commented_ambiguous	tbl1.pak	0x013B6AAB		New Grid Stick	新格纹棍	hits=6
1506	commented_ambiguous	tbl1.pak	0x013B6D33		White Wolf Sword EX	白色狼剑EX	hits=3
1507	commented_ambiguous	tbl1.pak	0x013B6ED9		Willow Sword EX	柳木剑EX	hits=9
1508	commented_ambiguous	tbl1.pak	0x013B701D		Star Sword EX	星剑EX	hits=4
1509	commented_ambiguous	tbl1.pak	0x013B71C7		Thunder Sword EX	雷霆剑EX	hits=2
1510	commented_ambiguous	tbl1.pak	0x013B72ED		Plasma Sword	等离子剑	hits=2
1511	commented_ambiguous	tbl1.pak	0x013B7669		Crystal Wand EX	水晶短杖EX	hits=7
1512	commented_ambiguous	tbl1.pak	0x013B76CF		Diamond Wand EX	钻石短杖EX	hits=9
1513	relocated_unique	tbl1.pak	0x013B776F	0x013B781B	Green Wand EX	绿色短杖EX	utf16
1514	commented_ambiguous	tbl1.pak	0x013B78D9		Comet Wand EX	彗星短杖EX	hits=4
1515	relocated_unique	tbl1.pak	0x013B7A91	0x013B7B3D	Thunder Wand EX	雷霆短杖EX	utf16
1516	commented_ambiguous	tbl1.pak	0x013B7ABD		Awakening Wand EX	觉醒短杖EX	hits=8
1517	commented_ambiguous	tbl1.pak	0x013B7B15		Huang Gang Wand	黄刚短杖	hits=6
1518	commented_ambiguous	tbl1.pak	0x013B7BC5		Sapphire Wand	蓝宝石短杖	hits=6
1519	commented_ambiguous	tbl1.pak	0x013B7C47		Dragon Energy Wand	龙气功短杖	hits=2
1520	commented_ambiguous	tbl1.pak	0x013B7D9B		Plasma Wand	等离子短杖	hits=6
1521	commented_ambiguous	tbl1.pak	0x013B7E13		Valkyrie Wand	女武神短杖	hits=6
1522	commented_ambiguous	tbl1.pak	0x013B7E7D		Black Steel Wand	黑色钢短杖	hits=6
1525	commented_ambiguous	tbl1.pak	0x013B80FB		3 Eye Fan EX	3眼扇EX	hits=4
1530	commented_ambiguous	tbl1.pak	0x013B8421		God Eye Fan	神眼扇	hits=6
1531	commented_ambiguous	tbl1.pak	0x013B8557		Wheel of Light Fan	光扇的轮	hits=6
1532	commented_ambiguous	tbl1.pak	0x013B8667		Long Hit Fan	长希特扇	hits=6
1533	commented_ambiguous	tbl1.pak	0x013B86F1		Electro-Optic Fan	电光-光学扇	hits=6
1534	commented_ambiguous	tbl1.pak	0x013B879B		Dragon Roar Fan	龙咆哮扇	hits=7
1535	relocated_unique	tbl1.pak	0x013B8B93	0x013B8C3F	Cannon Fire EX	炮火EX	utf16
1536	commented_ambiguous	tbl1.pak	0x013B8BBD		Trumpet EX	号角EX	hits=59
1537	commented_ambiguous	tbl1.pak	0x013B8DBB		Super Trumpet EX	超级号角EX	hits=8
1538	relocated_unique	tbl1.pak	0x013B902F	0x013B90DB	Light Speed Trumpet EX	光速度号角EX	utf16
1539	relocated_unique	tbl1.pak	0x013B90AF	0x013B915B	Dark Trumpet EX	黑暗号角EX	utf16
1540	commented_ambiguous	tbl1.pak	0x013B90DB		Remembrance Trumpet	纪念号角	hits=6
1541	commented_ambiguous	tbl1.pak	0x013B9187		Meteor Trumpet	流星号角	hits=6
1544	commented_ambiguous	tbl1.pak	0x013B92D1		Legend Long Trumpet	传说长号角	hits=6
1545	commented_ambiguous	tbl1.pak	0x013B9347		Light Trumpet	光号角	hits=6
1546	commented_ambiguous	tbl1.pak	0x013B97AF		Corn Club EX	玉米棒EX	hits=3
1547	commented_ambiguous	tbl1.pak	0x013B9A49		Red Hot Chili Corn	红色火辣辣椒玉米	hits=6
1548	commented_ambiguous	tbl1.pak	0x013B9AE1		Smoked Fish	烟熏鱼	hits=7
1549	commented_ambiguous	tbl1.pak	0x013B9D53		Pound Drum EX	重击鼓EX	hits=7
1550	commented_ambiguous	tbl1.pak	0x013BA341		Frame Drum	框架鼓	hits=6
1551	commented_ambiguous	tbl1.pak	0x013BA395		Dragon Drum	龙鼓	hits=8
1552	commented_ambiguous	tbl1.pak	0x013BAAD1		Enraged Mask	狂怒面具	hits=6
1553	commented_ambiguous	tbl1.pak	0x013BAC33		Dragon Mask	龙面具	hits=8
1554	converted_wildcard	tbl1.pak	0x013C02BD	*	U7Spiritualist beginner clothes.\nLight and easy to move.	U7气功师 beginner clothes.\nLight and easy to move.	hits=3
1555	commented_ambiguous	tbl1.pak	0x013C0383		U7Spiritualist beginner clothes.\nLight and easy to move.	U7气功师 beginner clothes.\nLight and easy to move.	hits=3
1556	commented_ambiguous	tbl1.pak	0x013C0449		U7Spiritualist beginner clothes.\nLight and easy to move.	U7气功师 beginner clothes.\nLight and easy to move.	hits=3
1557	commented_ambiguous	tbl1.pak	0x013D95AB		Pleasant Wind Necklace EX	愉快风项链EX	hits=14
1558	converted_wildcard	tbl1.pak	0x013D99E1	*	VUSpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	VU气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.	hits=16
1559	commented_ambiguous	tbl1.pak	0x013D9AC3		VUSpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	VU气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.	hits=16
1560	commented_ambiguous	tbl1.pak	0x013D9BA5		VUSpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	VU气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.	hits=16
1561	commented_ambiguous	tbl1.pak	0x013D9C87		VUSpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	VU气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.	hits=16
1562	commented_ambiguous	tbl1.pak	0x013D9D69		VUSpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	VU气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.	hits=16
1563	commented_ambiguous	tbl1.pak	0x013D9E4B		VUSpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	VU气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.	hits=16
1564	commented_ambiguous	tbl1.pak	0x013D9F2D		VUSpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	VU气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.	hits=16
1565	commented_ambiguous	tbl1.pak	0x013DA00F		VUSpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	VU气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.	hits=16
1566	commented_ambiguous	tbl1.pak	0x013DA0E3		VUSpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	VU气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.	hits=16
1567	commented_ambiguous	tbl1.pak	0x013DA1B7		VUSpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	VU气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.	hits=16
1568	commented_ambiguous	tbl1.pak	0x013DA291		VUSpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	VU气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.	hits=16
1569	commented_ambiguous	tbl1.pak	0x013DA36B		VUSpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	VU气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.	hits=16
1570	commented_ambiguous	tbl1.pak	0x013DA445		VUSpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	VU气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.	hits=16
1571	commented_ambiguous	tbl1.pak	0x013DA51F		VUSpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	VU气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.	hits=16
1572	commented_ambiguous	tbl1.pak	0x013DA5F9		VUSpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	VU气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.	hits=16
1573	commented_ambiguous	tbl1.pak	0x013DA6D3		VUSpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	VU气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.	hits=16
1577	commented_ambiguous	tbl1.pak	0x013EF3BB		CC Scouter S	CC探测器S	hits=5
1578	relocated_unique	tbl1.pak	0x013EF491	0x013EF53D	Super CC Scouter S	超级CC探测器S	utf16
1579	commented_ambiguous	tbl1.pak	0x013EF557		Long Scouter S	长探测器S	hits=3
1580	commented_ambiguous	tbl1.pak	0x013EF719		Z Scouter S	Z探测器S	hits=4
1581	commented_ambiguous	tbl1.pak	0x013EF7BB		Super Z Scouter	超级Z探测器	hits=3
1582	commented_ambiguous	tbl1.pak	0x013F1C55		Crystal Spirit Circuit 3	水晶精神电路3	hits=3
1583	commented_ambiguous	tbl1.pak	0x013F1CCB		Crystal Spirit Circuit 5	水晶精神电路5	hits=3
1584	commented_ambiguous	tbl1.pak	0x013F1D41		Crystal Spirit Circuit 10	水晶精神电路10	hits=2
1585	relocated_unique	tbl1.pak	0x013F1DB9	0x013F1E65	Crystal Spirit Circuit 15	水晶精神电路15	utf16
1586	relocated_unique	tbl1.pak	0x013F1E31	0x013F1EDD	Crystal Spirit Circuit 20	水晶精神电路20	utf16
1587	relocated_unique	tbl1.pak	0x013F1EA9	0x013F1F55	Crystal Spirit Circuit 25	水晶精神电路25	utf16
1588	relocated_unique	tbl1.pak	0x013F1F21	0x013F1FCD	Crystal Spirit Circuit 30	水晶精神电路30	utf16
1589	relocated_unique	tbl1.pak	0x013F1F99	0x013F2045	Crystal Spirit Circuit 35	水晶精神电路35	utf16
1590	relocated_unique	tbl1.pak	0x013F2011	0x013F20BD	Crystal Spirit Circuit 40	水晶精神电路40	utf16
1591	relocated_unique	tbl1.pak	0x013F2089	0x013F2135	Crystal Spirit Circuit 45	水晶精神电路45	utf16
1592	relocated_unique	tbl1.pak	0x013F2101	0x013F21AD	Crystal Spirit Circuit 50	水晶精神电路50	utf16
1593	relocated_unique	tbl1.pak	0x013F2179	0x013F2225	Crystal Spirit Circuit 55	水晶精神电路55	utf16
1594	relocated_unique	tbl1.pak	0x013F21F1	0x013F229D	Crystal Spirit Circuit 60	水晶精神电路60	utf16
1595	relocated_unique	tbl1.pak	0x013F2269	0x013F2315	Crystal Spirit Circuit 65	水晶精神电路65	utf16
1596	relocated_unique	tbl1.pak	0x013F22E1	0x013F238D	Crystal Spirit Circuit 70	水晶精神电路70	utf16
1597	relocated_unique	tbl1.pak	0x013F2359	0x013F2405	Crystal Spirit Circuit 75	水晶精神电路75	utf16
1598	relocated_unique	tbl1.pak	0x013F23D1	0x013F247D	Crystal Spirit Circuit 80	水晶精神电路80	utf16
1599	relocated_unique	tbl1.pak	0x013F2449	0x013F24F5	Crystal Spirit Circuit 85	水晶精神电路85	utf16
1600	relocated_unique	tbl1.pak	0x013F24C1	0x013F256D	Crystal Spirit Circuit 90	水晶精神电路90	utf16
1601	relocated_unique	tbl1.pak	0x013F2539	0x013F25E5	Crystal Spirit Circuit 95	水晶精神电路95	utf16
1602	relocated_unique	tbl1.pak	0x013F25B1	0x013F265D	Crystal Spirit Circuit 100	水晶精神电路100	utf16
1603	relocated_unique	tbl1.pak	0x013F8EA3	0x013F8F4F	P Iron Gauntlets R	P铁臂甲R	utf16
1604	relocated_unique	tbl1.pak	0x013F8FC7	0x013F9073	P Metal Gauntlets R	P金属臂甲R	utf16
1605	relocated_unique	tbl1.pak	0x013F9391	0x013F943D	P Namekian Gauntlets R	P那美克星人臂甲R	utf16
1606	relocated_unique	tbl1.pak	0x013F94AD	0x013F9559	P Elder Gauntlets R	P长老臂甲R	utf16
1607	commented_ambiguous	tbl1.pak	0x013F9B79		Iron Gauntlets R	铁臂甲R	hits=3
1608	commented_ambiguous	tbl1.pak	0x013F9C99		Metal Gauntlets R	金属臂甲R	hits=3
1609	commented_ambiguous	tbl1.pak	0x013FA057		Namekian Gauntlets R	那美克星人臂甲R	hits=3
1610	commented_ambiguous	tbl1.pak	0x013FA16F		Elder Gauntlets R	长老臂甲R	hits=3
